score,name,links
4.3,Evelyn Rawski,https://www.ratemyprofessors.com/professor/88675
4.0,Akiko Hashimoto,https://www.ratemyprofessors.com/professor/583066
3.9,Susan Kalisz,https://www.ratemyprofessors.com/professor/542769
2.9,Chris Tomer,https://www.ratemyprofessors.com/professor/255851
1.4,Donald Chiarulli,https://www.ratemyprofessors.com/professor/88494
4.0,Kathryn Flannery,https://www.ratemyprofessors.com/professor/573560
4.7,Joshua Lund,https://www.ratemyprofessors.com/professor/1651334
4.0,Lauren Herckis,https://www.ratemyprofessors.com/professor/944048
4.3,Roman Lassiter,https://www.ratemyprofessors.com/professor/1979081
3.1,James Allen,https://www.ratemyprofessors.com/professor/228888
4.1,Clare Sigrist,https://www.ratemyprofessors.com/professor/1812348
3.5,Robyn Jodlowski,https://www.ratemyprofessors.com/professor/1357926
4.8,Hisham Sati,https://www.ratemyprofessors.com/professor/1902313
2.7,Rachel Mundy,https://www.ratemyprofessors.com/professor/1816247
4.8,Brian Shaev,https://www.ratemyprofessors.com/professor/1370044
4.1,Joshua Fetterman,https://www.ratemyprofessors.com/professor/1061492
4.8,Michael Hummel,https://www.ratemyprofessors.com/professor/355514
4.9,Lisa Haegele,https://www.ratemyprofessors.com/professor/646247
4.7,Jeromy Sivek,https://www.ratemyprofessors.com/professor/1878208
4.4,Neale Hahn,https://www.ratemyprofessors.com/professor/343598
4.3,Milica Baki&#263;-Hayden,https://www.ratemyprofessors.com/professor/1228100
4.4,Philip Grosse,https://www.ratemyprofessors.com/professor/1602794
4.5,Mohammad Al-Bataineh,https://www.ratemyprofessors.com/professor/1959001
3.8,John Calvasina,https://www.ratemyprofessors.com/professor/1513654
4.5,Megan Saponaro,https://www.ratemyprofessors.com/professor/1928945
3.1,Megan Foreman,https://www.ratemyprofessors.com/professor/1884737
3.0,Ralph Roskies,https://www.ratemyprofessors.com/professor/1095126
3.5,Rachel Desoto,https://www.ratemyprofessors.com/professor/1784594
1.5,Astrophel  Tiburcio,https://www.ratemyprofessors.com/professor/1966225
2.1,Mark Hoekstra,https://www.ratemyprofessors.com/professor/1092963
3.7,Dawn Seckler,https://www.ratemyprofessors.com/professor/882086
4.0,David Hornack,https://www.ratemyprofessors.com/professor/1787969
4.6,Amro El-Jaroudi,https://www.ratemyprofessors.com/professor/1040476
2.0,Pierre Landry,https://www.ratemyprofessors.com/professor/1760713
5.0,Lilly Abreu,https://www.ratemyprofessors.com/professor/1049471
4.3,Anthony Comegna,https://www.ratemyprofessors.com/professor/1722239
4.5,Gerardo Aguilar Molinari,https://www.ratemyprofessors.com/professor/1784786
3.8,Kristen Fallica,https://www.ratemyprofessors.com/professor/1191458
4.0,Anja Jauernig,https://www.ratemyprofessors.com/professor/1713407
4.8,Andrea Enciso,https://www.ratemyprofessors.com/professor/1808069
3.8,Manoharial Sukhwani,https://www.ratemyprofessors.com/professor/289006
4.8,Ethan Block,https://www.ratemyprofessors.com/professor/1847062
3.1,Anna Redcay,https://www.ratemyprofessors.com/professor/1045676
1.5,Julie Smith,https://www.ratemyprofessors.com/professor/1933818
1.7,Morteza Torkamani,https://www.ratemyprofessors.com/professor/900211
5.0,Pedro Salas,https://www.ratemyprofessors.com/professor/1939714
1.5,Soiliou Namoro,https://www.ratemyprofessors.com/professor/965825
5.0,Nichole Faina,https://www.ratemyprofessors.com/professor/1879516
4.3,John Gibson,https://www.ratemyprofessors.com/professor/1862400
1.4,Blenda Feminias,https://www.ratemyprofessors.com/professor/468656
5.0,Donna Abriola,https://www.ratemyprofessors.com/professor/1841362
3.7,Endre Begby,https://www.ratemyprofessors.com/professor/784192
4.1,Qing Liu,https://www.ratemyprofessors.com/professor/1706752
4.8,Douglas Chew,https://www.ratemyprofessors.com/professor/138210
3.5,Linda  Rinaman,https://www.ratemyprofessors.com/professor/1930603
4.5,Jerry Cartwright,https://www.ratemyprofessors.com/professor/1495426
3.6,Ronald Barber,https://www.ratemyprofessors.com/professor/1042900
2.5,Georg Menz,https://www.ratemyprofessors.com/professor/1949193
2.1,George Kusic,https://www.ratemyprofessors.com/professor/90340
2.5,Ken Boas,https://www.ratemyprofessors.com/professor/88448
4.8,Tanine Allison,https://www.ratemyprofessors.com/professor/938423
4.0,Nick Hurl,https://www.ratemyprofessors.com/professor/1815118
3.3,Peter Wood,https://www.ratemyprofessors.com/professor/1598799
5.0,John Scanlon,https://www.ratemyprofessors.com/professor/892951
4.8,Arne Romanowski,https://www.ratemyprofessors.com/professor/1775935
2.8,Alexandr Borisov,https://www.ratemyprofessors.com/professor/903657
4.6,Martina Bukac,https://www.ratemyprofessors.com/professor/1751336
3.7,Quing Liu,https://www.ratemyprofessors.com/professor/1627105
3.8,Trisha Campbell,https://www.ratemyprofessors.com/professor/1654041
3.7,Mukta Sagar,https://www.ratemyprofessors.com/professor/445118
4.4,Van Beck Hall,https://www.ratemyprofessors.com/professor/92398
4.0,Tuo Wang,https://www.ratemyprofessors.com/professor/394104
3.0,Assata Richards,https://www.ratemyprofessors.com/professor/471534
3.5,Cynthia Popovich,https://www.ratemyprofessors.com/professor/260314
3.0,Helen Stickney,https://www.ratemyprofessors.com/professor/1537677
4.7,Richard Scaglion,https://www.ratemyprofessors.com/professor/18594
2.0,Marcia Landy,https://www.ratemyprofessors.com/professor/190459
3.4,Dennis Slevin,https://www.ratemyprofessors.com/professor/514882
3.1,Ilia Murtazashvili,https://www.ratemyprofessors.com/professor/1463690
4.3,Chisato Tomoda,https://www.ratemyprofessors.com/professor/1634819
4.5,Anne Ganster,https://www.ratemyprofessors.com/professor/1732515
4.8,Jonathan Platt,https://www.ratemyprofessors.com/professor/1493643
3.8,Angela Hertz,https://www.ratemyprofessors.com/professor/1798311
1.2,Julie D'Itri,https://www.ratemyprofessors.com/professor/426403
2.6,Matthew Hawkins,https://www.ratemyprofessors.com/professor/1162716
4.8,Arturo Valentin,https://www.ratemyprofessors.com/professor/1908597
4.0,Crystal Hoffman,https://www.ratemyprofessors.com/professor/1888968
4.5,Danny Cheuk,https://www.ratemyprofessors.com/professor/1918091
2.9,Heather Sprong,https://www.ratemyprofessors.com/professor/1759497
4.3,Alicia Williamson,https://www.ratemyprofessors.com/professor/1051474
4.6,Rachel Campagna,https://www.ratemyprofessors.com/professor/1675961
5.0,Jin Li,https://www.ratemyprofessors.com/professor/1913700
5.0,Devin Browne,https://www.ratemyprofessors.com/professor/1791891
4.4,Mark Fromm,https://www.ratemyprofessors.com/professor/1474593
2.0,Dayana Fraile,https://www.ratemyprofessors.com/professor/1827834
5.0,Katherine Martin,https://www.ratemyprofessors.com/professor/1864742
4.6,Ikechukwu Onyewuenyi,https://www.ratemyprofessors.com/professor/1905625
5.0,Shonali Dhingra,https://www.ratemyprofessors.com/professor/1830496
4.4,Marwan A. Simaan,https://www.ratemyprofessors.com/professor/91913
5.0,Matt Finkenbinder,https://www.ratemyprofessors.com/professor/1905667
4.2,Pete Miller,https://www.ratemyprofessors.com/professor/88493
3.0,Katie Homar,https://www.ratemyprofessors.com/professor/1544582
5.0,Mike Benton,https://www.ratemyprofessors.com/professor/1903320
2.7,Kay Brummond,https://www.ratemyprofessors.com/professor/273682
4.1,Konstantine Zelator,https://www.ratemyprofessors.com/professor/585594
3.6,Brett Caloia,https://www.ratemyprofessors.com/professor/495630
4.8,Ben Pachter,https://www.ratemyprofessors.com/professor/1810375
4.8,Elay Shech,https://www.ratemyprofessors.com/professor/1876824
4.7,Lawrence Udeigwe,https://www.ratemyprofessors.com/professor/952176
4.9,Christina Schoux Casey,https://www.ratemyprofessors.com/professor/1172757
4.8,Stephanie Sitnick,https://www.ratemyprofessors.com/professor/1846491
5.0,Morgan Condra,https://www.ratemyprofessors.com/professor/1818524
3.3,Elizabeth Odoroff,https://www.ratemyprofessors.com/professor/188328
3.1,Dung Nguyen,https://www.ratemyprofessors.com/professor/409079
1.0,Suzie Wagner,https://www.ratemyprofessors.com/professor/1885895
4.5,Zack Furness,https://www.ratemyprofessors.com/professor/779665
1.3,Irene Frieze,https://www.ratemyprofessors.com/professor/1380216
3.1,Alfredo Gabriel,https://www.ratemyprofessors.com/professor/1073314
1.8,Shelley Cockrell,https://www.ratemyprofessors.com/professor/1865353
2.1,Patrick Altdorfer,https://www.ratemyprofessors.com/professor/138031
3.8,Destiny Miller,https://www.ratemyprofessors.com/professor/954703
3.8,Don Simpson,https://www.ratemyprofessors.com/professor/1675623
4.3,Daniel Barlow,https://www.ratemyprofessors.com/professor/1634530
3.9,Mark Wheeler,https://www.ratemyprofessors.com/professor/793167
5.0,Richard Duncan,https://www.ratemyprofessors.com/professor/1894653
5.0,Margaret Sams,https://www.ratemyprofessors.com/professor/1894652
4.4,Maritza Nemoga,https://www.ratemyprofessors.com/professor/1753199
4.2,Daniel Stiker,https://www.ratemyprofessors.com/professor/1784849
4.5,Kristina Swanenburg,https://www.ratemyprofessors.com/professor/1278851
4.5,Maeva Mateos,https://www.ratemyprofessors.com/professor/1352701
1.6,Burcin Simsek,https://www.ratemyprofessors.com/professor/1711982
4.0,Theodora Trimble,https://www.ratemyprofessors.com/professor/1675661
4.9,Jennifer Kenney,https://www.ratemyprofessors.com/professor/1675695
4.0,Caleb Washburn,https://www.ratemyprofessors.com/professor/1749271
5.0,Laura Clark,https://www.ratemyprofessors.com/professor/1890847
2.3,Brenda Berrian,https://www.ratemyprofessors.com/professor/6957
4.4,Janice Gordon,https://www.ratemyprofessors.com/professor/258161
3.7,Seymour Drescher,https://www.ratemyprofessors.com/professor/387597
4.8,Michelle Lin,https://www.ratemyprofessors.com/professor/1747959
2.5,Norman Humphries,https://www.ratemyprofessors.com/professor/1832056
3.6,Aletha Francis,https://www.ratemyprofessors.com/professor/1732840
3.4,Holly Yencha,https://www.ratemyprofessors.com/professor/1636635
3.8,Jesus Ulises Arredondo,https://www.ratemyprofessors.com/professor/1391536
3.7,Colin Clarke,https://www.ratemyprofessors.com/professor/1797397
3.0,Hannah Bandos,https://www.ratemyprofessors.com/professor/1886323
2.4,Constance Horton,https://www.ratemyprofessors.com/professor/1300502
3.5,Laura Schaefer,https://www.ratemyprofessors.com/professor/547599
4.8,Eric Palmer,https://www.ratemyprofessors.com/professor/1379327
4.5,Musfiq Rahman,https://www.ratemyprofessors.com/professor/1881380
4.2,Alex Delis,https://www.ratemyprofessors.com/professor/1787045
4.8,Robert Rosenbaum,https://www.ratemyprofessors.com/professor/1705220
2.5,Austin Baker,https://www.ratemyprofessors.com/professor/1809137
2.7,Toby Chapman,https://www.ratemyprofessors.com/professor/189137
4.5,Melanie Shoup-Knox,https://www.ratemyprofessors.com/professor/1639387
5.0,Mat Savelli,https://www.ratemyprofessors.com/professor/1878811
3.0,William Federspiel,https://www.ratemyprofessors.com/professor/119048
2.6,Peter Gillespie,https://www.ratemyprofessors.com/professor/152611
2.3,John Baker,https://www.ratemyprofessors.com/professor/808460
5.0,Victoria Green,https://www.ratemyprofessors.com/professor/1652026
4.0,Emily Wender,https://www.ratemyprofessors.com/professor/1051446
1.0,Benjamin Narotsky,https://www.ratemyprofessors.com/professor/1875976
2.3,Dick Desmond,https://www.ratemyprofessors.com/professor/88301
1.6,Linda Reingardt,https://www.ratemyprofessors.com/professor/90158
5.0,Cynthia Bradley-King,https://www.ratemyprofessors.com/professor/1810778
4.5,Andrew Daley,https://www.ratemyprofessors.com/professor/1744844
4.6,Sean Evans,https://www.ratemyprofessors.com/professor/1654731
3.6,Wilbert Austin,https://www.ratemyprofessors.com/professor/761983
3.8,Rodolfo Ortiz,https://www.ratemyprofessors.com/professor/1646427
3.7,Sarah Bromberg,https://www.ratemyprofessors.com/professor/1845014
4.0,Jennifer Hasler,https://www.ratemyprofessors.com/professor/1690066
2.5,Jamie Moyes,https://www.ratemyprofessors.com/professor/1871830
4.3,Rick Relyea,https://www.ratemyprofessors.com/professor/266963
4.5,David Mortensen,https://www.ratemyprofessors.com/professor/1225925
1.2,Yizhong Wang,https://www.ratemyprofessors.com/professor/1839959
4.8,Andrew Konitzer,https://www.ratemyprofessors.com/professor/1713649
4.5,James Staples,https://www.ratemyprofessors.com/professor/1854353
2.2,Lydia Daniels,https://www.ratemyprofessors.com/professor/376329
3.8,Steven Onaitis,https://www.ratemyprofessors.com/professor/561213
3.8,Vicki Nebes,https://www.ratemyprofessors.com/professor/1088224
4.7,Hyo Woo,https://www.ratemyprofessors.com/professor/1813491
3.5,Gregory Ledonne,https://www.ratemyprofessors.com/professor/1675086
2.4,Paul F. Shepard,https://www.ratemyprofessors.com/professor/493251
3.5,Sourav Bhattacharya,https://www.ratemyprofessors.com/professor/1535882
4.9,Alexandra Klaren,https://www.ratemyprofessors.com/professor/1839475
1.0,Jessie Ramey,https://www.ratemyprofessors.com/professor/1789672
3.5,Mary Burke- Auxier,https://www.ratemyprofessors.com/professor/1867353
4.8,Joel Kaipainen,https://www.ratemyprofessors.com/professor/1362482
4.0,Rachel Lee,https://www.ratemyprofessors.com/professor/1865111
2.2,Joe Deriggi,https://www.ratemyprofessors.com/professor/1277279
4.0,Richard Garland,https://www.ratemyprofessors.com/professor/1865602
3.0,David Wood,https://www.ratemyprofessors.com/professor/92084
3.3,Nandu Nagarajan,https://www.ratemyprofessors.com/professor/152393
4.5,Chaoqun Huang,https://www.ratemyprofessors.com/professor/1861774
4.5,Kose Tekin,https://www.ratemyprofessors.com/professor/1632477
4.6,Dennis Looney,https://www.ratemyprofessors.com/professor/149790
3.1,Liz Marai,https://www.ratemyprofessors.com/professor/1127264
4.4,P&#305;nar Emiralioglu,https://www.ratemyprofessors.com/professor/1362414
4.7,Nic Thorne,https://www.ratemyprofessors.com/professor/1129627
4.4,Morton Coleman,https://www.ratemyprofessors.com/professor/252947
3.9,Shane Killian,https://www.ratemyprofessors.com/professor/1631715
1.7,John Michnya,https://www.ratemyprofessors.com/professor/1858807
4.5,Elizabeth Oliphant,https://www.ratemyprofessors.com/professor/1776915
2.0,Iskra Iskrova,https://www.ratemyprofessors.com/professor/1775747
4.0,Mark Mooney,https://www.ratemyprofessors.com/professor/793389
1.5,AL Condeluci,https://www.ratemyprofessors.com/professor/1854219
4.2,Jane Feuer,https://www.ratemyprofessors.com/professor/359173
3.0,Fred Clothey,https://www.ratemyprofessors.com/professor/89603
3.5,Oscar Adami,https://www.ratemyprofessors.com/professor/1855418
3.6,Hans Mattingly,https://www.ratemyprofessors.com/professor/278005
2.1,Jennifer Waller,https://www.ratemyprofessors.com/professor/1167745
5.0,Rebecca Cech,https://www.ratemyprofessors.com/professor/1070154
4.3,David Clippinger,https://www.ratemyprofessors.com/professor/492829
3.8,Julie Stunden,https://www.ratemyprofessors.com/professor/1082366
5.0,Gordon Sullivan,https://www.ratemyprofessors.com/professor/1852038
4.5,Amber Kelsie,https://www.ratemyprofessors.com/professor/1850611
5.0,Kristen Wille,https://www.ratemyprofessors.com/professor/1850630
4.5,Erin Veith,https://www.ratemyprofessors.com/professor/1849931
4.3,Elizabeth Ernst,https://www.ratemyprofessors.com/professor/79758
3.5,Laura Grantmyre,https://www.ratemyprofessors.com/professor/1289581
1.0,Jamie Pettibon,https://www.ratemyprofessors.com/professor/1847461
3.7,Joanne Meldon,https://www.ratemyprofessors.com/professor/88295
3.2,Joseph Martens,https://www.ratemyprofessors.com/professor/984036
3.6,YU Cheng,https://www.ratemyprofessors.com/professor/1148716
3.8,Richard Moreland,https://www.ratemyprofessors.com/professor/263579
4.1,Clay Morgan,https://www.ratemyprofessors.com/professor/1693238
5.0,Albert Deamicis,https://www.ratemyprofessors.com/professor/1802063
3.5,Chad Eckert,https://www.ratemyprofessors.com/professor/1842242
2.0,Juan Borrero,https://www.ratemyprofessors.com/professor/1842246
2.5,Vanessa Mongey,https://www.ratemyprofessors.com/professor/1785452
1.8,Chris Stewart,https://www.ratemyprofessors.com/professor/804976
4.8,Stefan Bronner,https://www.ratemyprofessors.com/professor/778023
5.0,Meghan Dupree,https://www.ratemyprofessors.com/professor/1825509
4.1,William Kofmehl,https://www.ratemyprofessors.com/professor/1705057
4.1,Simon Reich,https://www.ratemyprofessors.com/professor/821485
3.1,David Bisaha,https://www.ratemyprofessors.com/professor/1514683
4.5,Robert Donnorummo,https://www.ratemyprofessors.com/professor/835770
4.5,Benjamin Goldberg,https://www.ratemyprofessors.com/professor/805771
4.0,Mohammad Mozumder,https://www.ratemyprofessors.com/professor/1790749
3.5,Linda Deangelo,https://www.ratemyprofessors.com/professor/1834296
5.0,Steve Levitan,https://www.ratemyprofessors.com/professor/318446
4.1,Marlin Mickle,https://www.ratemyprofessors.com/professor/89519
3.0,Roland Zumkeller,https://www.ratemyprofessors.com/professor/1360835
2.0,Diane Bowser,https://www.ratemyprofessors.com/professor/1769200
2.3,Tom Ross,https://www.ratemyprofessors.com/professor/123351
5.0,Rory McCarthy,https://www.ratemyprofessors.com/professor/747101
3.0,Aimee-Marie Dorsten,https://www.ratemyprofessors.com/professor/389684
4.5,Veysel Nezir,https://www.ratemyprofessors.com/professor/1673049
4.2,Kwang Lee,https://www.ratemyprofessors.com/professor/1490066
4.7,Jason Von Ehrenkrook,https://www.ratemyprofessors.com/professor/1709797
3.1,Alan Irvine,https://www.ratemyprofessors.com/professor/108201
4.0,Adria Martig,https://www.ratemyprofessors.com/professor/1826957
5.0,Danielle Koupf,https://www.ratemyprofessors.com/professor/1393386
4.2,Kyle Stevens,https://www.ratemyprofessors.com/professor/470922
1.9,Elise Thorsen,https://www.ratemyprofessors.com/professor/1297297
5.0,Laurel Clark,https://www.ratemyprofessors.com/professor/1825458
4.9,Andrew Stephen,https://www.ratemyprofessors.com/professor/1694969
4.3,Luis Chaparro,https://www.ratemyprofessors.com/professor/91894
1.8,Beverly Michael,https://www.ratemyprofessors.com/professor/88385
4.3,Martin Cohen,https://www.ratemyprofessors.com/professor/91569
4.5,Kazumi Chin,https://www.ratemyprofessors.com/professor/1824048
3.7,Burkhardt Reiter,https://www.ratemyprofessors.com/professor/98902
2.8,Jonathan Hart,https://www.ratemyprofessors.com/professor/1230957
3.1,Denis Saure,https://www.ratemyprofessors.com/professor/1574379
2.8,Wenfang Tang,https://www.ratemyprofessors.com/professor/386401
2.1,Hongyu WU,https://www.ratemyprofessors.com/professor/1568656
4.4,John Goldsmith,https://www.ratemyprofessors.com/professor/97366
3.8,Felipe Pruneda-Senties,https://www.ratemyprofessors.com/professor/1440142
5.0,Jonathan Graf,https://www.ratemyprofessors.com/professor/1593241
4.8,Lawrence Zigerell,https://www.ratemyprofessors.com/professor/1204824
4.0,Chris Lee,https://www.ratemyprofessors.com/professor/1787426
4.5,Robert Bailey,https://www.ratemyprofessors.com/professor/1714202
5.0,Seth Creasy,https://www.ratemyprofessors.com/professor/1748002
5.0,Arthur Wetzel,https://www.ratemyprofessors.com/professor/1813610
5.0,Chris Myers,https://www.ratemyprofessors.com/professor/1813370
4.1,Sunita Mondal,https://www.ratemyprofessors.com/professor/1249467
4.7,Torsten Jochem,https://www.ratemyprofessors.com/professor/1276294
4.7,Christine Whelan,https://www.ratemyprofessors.com/professor/1484553
4.0,Douglas Patterson,https://www.ratemyprofessors.com/professor/1784500
4.5,Hali Felt,https://www.ratemyprofessors.com/professor/1795191
1.9,Ronald Neufeld,https://www.ratemyprofessors.com/professor/1238548
3.4,Thomas Rawski,https://www.ratemyprofessors.com/professor/107185
5.0,Ron Freeman,https://www.ratemyprofessors.com/professor/1126587
5.0,Matt Gayetsky,https://www.ratemyprofessors.com/professor/1570509
1.0,Colin Cooke,https://www.ratemyprofessors.com/professor/1811523
4.9,Graham Ashworth,https://www.ratemyprofessors.com/professor/1177208
2.9,Ken Sochats,https://www.ratemyprofessors.com/professor/426618
5.0,Stacey Cabaj,https://www.ratemyprofessors.com/professor/1810893
3.6,Cecil Blake,https://www.ratemyprofessors.com/professor/1005410
4.8,Andrew Miller,https://www.ratemyprofessors.com/professor/344578
4.5,Leone Gerard,https://www.ratemyprofessors.com/professor/822814
2.2,Martha Chaiklin,https://www.ratemyprofessors.com/professor/894547
4.7,Michaela Kubacki,https://www.ratemyprofessors.com/professor/1722249
4.0,Heather Liebling,https://www.ratemyprofessors.com/professor/1703977
5.0,David Evans,https://www.ratemyprofessors.com/professor/1809338
5.0,Efua Obeng,https://www.ratemyprofessors.com/professor/1809478
1.0,Lovie Jackson,https://www.ratemyprofessors.com/professor/1712065
3.7,Mary Duquin,https://www.ratemyprofessors.com/professor/775140
4.2,Myron Taube,https://www.ratemyprofessors.com/professor/704385
3.3,Leonard Kogut,https://www.ratemyprofessors.com/professor/67181
4.6,Cary Campbell,https://www.ratemyprofessors.com/professor/524067
3.2,H. P. Stahl,https://www.ratemyprofessors.com/professor/88400
3.0,Gregory P Decesare,https://www.ratemyprofessors.com/professor/913288
3.3,Kevin Bilicke,https://www.ratemyprofessors.com/professor/639780
5.0,Katherine Sweeney,https://www.ratemyprofessors.com/professor/1777975
1.5,James Bieber,https://www.ratemyprofessors.com/professor/1799990
4.0,Bobbie Jo Duffy,https://www.ratemyprofessors.com/professor/1365656
5.0,Zach Moir,https://www.ratemyprofessors.com/professor/1786065
4.5,Swathi Sreerangarajan,https://www.ratemyprofessors.com/professor/1462904
5.0,Albert De Amicis,https://www.ratemyprofessors.com/professor/1802067
3.4,Herbert Chesler,https://www.ratemyprofessors.com/professor/88727
1.1,Stephen Honeygosky,https://www.ratemyprofessors.com/professor/1761711
5.0,Andrea Aloe,https://www.ratemyprofessors.com/professor/1800710
2.6,William Neff,https://www.ratemyprofessors.com/professor/307801
2.2,David Jasnow,https://www.ratemyprofessors.com/professor/1091398
4.9,Nate Hendrick,https://www.ratemyprofessors.com/professor/1699101
5.0,Krissy Hopkins,https://www.ratemyprofessors.com/professor/1557442
4.8,Julia Finch,https://www.ratemyprofessors.com/professor/1723396
4.5,Cristina Albu,https://www.ratemyprofessors.com/professor/1673581
3.4,Penelope Morrison,https://www.ratemyprofessors.com/professor/747099
4.8,Thomas Menzies,https://www.ratemyprofessors.com/professor/1663109
3.7,James Cox,https://www.ratemyprofessors.com/professor/1682951
4.8,Alejandro De La Fuente,https://www.ratemyprofessors.com/professor/479702
2.3,Leanord Plotnicov,https://www.ratemyprofessors.com/professor/88446
5.0,Shannon Wanless,https://www.ratemyprofessors.com/professor/1794882
4.4,Yazan Roumani,https://www.ratemyprofessors.com/professor/1681149
4.6,Kristen Tobey,https://www.ratemyprofessors.com/professor/1701950
4.3,Ish Sahni,https://www.ratemyprofessors.com/professor/1727279
2.5,Efua Obeng,https://www.ratemyprofessors.com/professor/1414032
2.2,Heather Stewart,https://www.ratemyprofessors.com/professor/1512950
5.0,Daniel Wilson,https://www.ratemyprofessors.com/professor/1270663
1.3,Tom McDermott,https://www.ratemyprofessors.com/professor/1751543
4.8,Craig Stevens,https://www.ratemyprofessors.com/professor/1779506
3.3,Juan Negri-Malbran,https://www.ratemyprofessors.com/professor/1276214
3.6,Leonard Kogurt,https://www.ratemyprofessors.com/professor/1049655
5.0,Andrew Ryder,https://www.ratemyprofessors.com/professor/1788568
4.0,Aaron Sheon,https://www.ratemyprofessors.com/professor/379445
4.5,Dane Morris,https://www.ratemyprofessors.com/professor/1787976
4.6,Gordon Weinberg,https://www.ratemyprofessors.com/professor/211377
4.4,Maria Del Carmen Saldarriaga,https://www.ratemyprofessors.com/professor/1557833
4.8,Steve Tonsor,https://www.ratemyprofessors.com/professor/1254496
5.0,Jason Monnell,https://www.ratemyprofessors.com/professor/1786367
4.8,Karen Adams,https://www.ratemyprofessors.com/professor/1664817
4.1,Deborah Edwards,https://www.ratemyprofessors.com/professor/542434
5.0,Fawn Draucker,https://www.ratemyprofessors.com/professor/1234369
4.3,Michael Baird,https://www.ratemyprofessors.com/professor/1272470
4.5,Andy Simonson,https://www.ratemyprofessors.com/professor/1784628
5.0,Ilana Kanal,https://www.ratemyprofessors.com/professor/1615190
1.8,Anthony Bessios,https://www.ratemyprofessors.com/professor/1774055
4.4,Lois Williams,https://www.ratemyprofessors.com/professor/148464
2.8,Soham Patel,https://www.ratemyprofessors.com/professor/1440496
2.5,Wayne Seelhorst,https://www.ratemyprofessors.com/professor/88376
3.3,Darla Cravotta,https://www.ratemyprofessors.com/professor/789789
3.9,Barbara Warnick,https://www.ratemyprofessors.com/professor/1045355
3.9,Steven Anthony Edwards,https://www.ratemyprofessors.com/professor/582999
3.9,Cathy Hannabach,https://www.ratemyprofessors.com/professor/1550716
4.3,Andrea Applebee,https://www.ratemyprofessors.com/professor/1050285
2.6,Carla Greenfield,https://www.ratemyprofessors.com/professor/1348052
4.3,Richard Smethurst,https://www.ratemyprofessors.com/professor/98754
4.5,George Gittinger,https://www.ratemyprofessors.com/professor/1635417
4.9,Joe Sery,https://www.ratemyprofessors.com/professor/931398
2.9,Jerome McKinney,https://www.ratemyprofessors.com/professor/841490
1.9,Katrina Cooper,https://www.ratemyprofessors.com/professor/1240042
3.5,Shelagh Patterson,https://www.ratemyprofessors.com/professor/1221927
4.1,Molly Brown,https://www.ratemyprofessors.com/professor/297781
2.0,Jessica Isaac,https://www.ratemyprofessors.com/professor/1557370
4.0,Kristen Inglis,https://www.ratemyprofessors.com/professor/1621546
5.0,William Locascio,https://www.ratemyprofessors.com/professor/1307676
4.5,Ben Brown,https://www.ratemyprofessors.com/professor/1020759
4.3,Mark Affeltranger,https://www.ratemyprofessors.com/professor/92909
1.8,James Dibble,https://www.ratemyprofessors.com/professor/1755410
4.5,Katie Moriarty,https://www.ratemyprofessors.com/professor/1026439
4.0,Jon Manning,https://www.ratemyprofessors.com/professor/118681
3.8,Alexandra Seitz,https://www.ratemyprofessors.com/professor/1561838
3.8,Peter Oresick,https://www.ratemyprofessors.com/professor/750653
4.3,David Galati,https://www.ratemyprofessors.com/professor/1161754
5.0,Laura Cabrera,https://www.ratemyprofessors.com/professor/1765936
5.0,Lael Simmons,https://www.ratemyprofessors.com/professor/1664714
5.0,Lauren Silverstein,https://www.ratemyprofessors.com/professor/1764886
3.0,Xiaojun Liu,https://www.ratemyprofessors.com/professor/1443499
5.0,Emily Plazek,https://www.ratemyprofessors.com/professor/1764093
1.4,Orrin Cooper,https://www.ratemyprofessors.com/professor/1509559
4.6,Susan Zitterbart,https://www.ratemyprofessors.com/professor/742769
0.0,Angela Reynolds,https://www.ratemyprofessors.com/professor/1568186
0.0,Willie Harper,https://www.ratemyprofessors.com/professor/1180249
5.0,Jennifer Howard,https://www.ratemyprofessors.com/professor/1678242
4.3,Bob Doherty,https://www.ratemyprofessors.com/professor/439577
5.0,Pratyush Sharma,https://www.ratemyprofessors.com/professor/1760069
5.0,Elizabeth Wentzel,https://www.ratemyprofessors.com/professor/1640457
4.9,Amy Romanowski,https://www.ratemyprofessors.com/professor/1225398
2.5,Sarah Pearman,https://www.ratemyprofessors.com/professor/1757100
3.2,Julie Arciero,https://www.ratemyprofessors.com/professor/1196451
3.9,Madeline Carlin,https://www.ratemyprofessors.com/professor/537761
5.0,Gavin Hicks,https://www.ratemyprofessors.com/professor/1062633
3.3,Liberty Hultberg,https://www.ratemyprofessors.com/professor/1621547
1.8,Jean Baptiste Baron,https://www.ratemyprofessors.com/professor/1720860
3.5,MaryAnn Fenicato,https://www.ratemyprofessors.com/professor/742350
3.2,William Coffman,https://www.ratemyprofessors.com/professor/79750
3.9,Josienne Piller,https://www.ratemyprofessors.com/professor/224464
2.0,Chris Schafmeister,https://www.ratemyprofessors.com/professor/269322
2.1,Roberta Hatcher,https://www.ratemyprofessors.com/professor/264780
5.0,Tony Giunta,https://www.ratemyprofessors.com/professor/502136
4.1,Ahmed Amer,https://www.ratemyprofessors.com/professor/138879
4.0,Frederick Winter,https://www.ratemyprofessors.com/professor/931152
1.6,Sungwha Oh,https://www.ratemyprofessors.com/professor/912797
4.6,Ilya Prizel,https://www.ratemyprofessors.com/professor/583147
